"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"3071","3071","Lemon Cake","Truffle Cake","Pecan Tart","Ganache Cookie","Marzipan Cookie","Tuile Cookie","",""
"3072","3072","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3073","3073","Chocolate Meringue","Apricot Croissant","Vanilla Frappuccino","","","","",""
"3074","3074","Chocolate Cake","Gongolais Cookie","Orange Juice","","","","",""
"3075","3075","Apple Tart","Chocolate Coffee","","","","","",""
"3076","3076","Berry Tart","Bottled Water","","","","","",""
"3077","3077","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3078","3078","Coffee Eclair","Chocolate Croissant","Apricot Danish","Raspberry Lemonade","","","",""
"3079","3079","Apricot Tart","Chocolate Meringue","Almond Bear Claw","","","","",""
"3080","3080","Strawberry Cake","Lemon Lemonade","","","","","",""
"3081","3081","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3082","3082","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"3083","3083","Blueberry Danish","Lemon Lemonade","Orange Juice","Green Tea","","","",""
"3084","3084","Truffle Cake","Gongolais Cookie","","","","","",""
"3085","3085","Blackberry Tart","Chocolate Croissant","","","","","",""
"3086","3086","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3087","3087","Cheese Croissant","Orange Juice","","","","","",""
"3088","3088","Opera Cake","Blackberry Tart","Orange Juice","","","","",""
"3089","3089","Marzipan Cookie","Tuile Cookie","","","","","",""
"3090","3090","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3091","3091","Apple Croissant","Cheese Croissant","Orange Juice","","","","",""
"3092","3092","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3093","3093","Gongolais Cookie","","","","","","",""
"3094","3094","Lemon Cake","Lemon Tart","","","","","",""
"3095","3095","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"3096","3096","Lemon Cake","","","","","","",""
"3097","3097","Coffee Eclair","Vanilla Eclair","Blackberry Tart","","","","",""
"3098","3098","Berry Tart","Apple Croissant","Orange Juice","Vanilla Frappuccino","","","",""
"3099","3099","Almond Tart","Chocolate Tart","Raspberry Cookie","Chocolate Meringue","Tuile Cookie","Chocolate Croissant","Chocolate Coffee","Cherry Soda"
"3100","3100","Vanilla Eclair","Blueberry Tart","Green Tea","","","","",""
"3101","3101","Cheese Croissant","Cherry Soda","","","","","",""
"3102","3102","Lemon Cake","Lemon Tart","Chocolate Croissant","","","","",""
"3103","3103","Strawberry Cake","Chocolate Eclair","Napoleon Cake","","","","",""
"3104","3104","Strawberry Cake","Napoleon Cake","Berry Tart","Chocolate Meringue","","","",""
"3105","3105","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3106","3106","Cheese Croissant","Orange Juice","","","","","",""
"3107","3107","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"3108","3108","Marzipan Cookie","Tuile Cookie","","","","","",""
"3109","3109","Berry Tart","Vanilla Meringue","Apricot Danish","","","","",""
"3110","3110","Chocolate Eclair","Almond Tart","Cherry Tart","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","Single Espresso",""
"3111","3111","Gongolais Cookie","Chocolate Meringue","Blueberry Danish","Raspberry Lemonade","","","",""
"3112","3112","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3113","3113","Blueberry Tart","Ganache Cookie","Marzipan Cookie","Tuile Cookie","","","",""
"3114","3114","Chocolate Eclair","Gongolais Cookie","Walnut Cookie","Apricot Danish","Chocolate Coffee","Cherry Soda","",""
"3115","3115","Strawberry Cake","Ganache Cookie","Chocolate Croissant","Blueberry Danish","","","",""
"3116","3116","Coffee Eclair","Gongolais Cookie","Lemon Lemonade","","","","",""
"3117","3117","Coffee Eclair","Apple Pie","Blueberry Tart","Pecan Tart","Lemon Cookie","Chocolate Meringue","Almond Bear Claw","Green Tea"
"3118","3118","Vanilla Eclair","Vanilla Meringue","Tuile Cookie","Apple Danish","Almond Twist","Cherry Soda","",""
"3119","3119","Vanilla Eclair","Blueberry Tart","Single Espresso","","","","",""
"3120","3120","Tuile Cookie","Apple Croissant","Chocolate Croissant","Lemon Lemonade","","","",""
"3121","3121","Gongolais Cookie","Almond Twist","Orange Juice","","","","",""
"3122","3122","Coffee Eclair","Blackberry Tart","","","","","",""
"3123","3123","Casino Cake","Strawberry Cake","Cherry Tart","Chocolate Croissant","Lemon Lemonade","","",""
"3124","3124","Apple Croissant","Green Tea","","","","","",""
"3125","3125","Coffee Eclair","Almond Tart","Apricot Croissant","","","","",""
"3126","3126","Gongolais Cookie","Blueberry Danish","","","","","",""
"3127","3127","Apple Tart","Berry Tart","Lemon Tart","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","",""
"3128","3128","Walnut Cookie","Chocolate Coffee","","","","","",""
"3129","3129","Ganache Cookie","Walnut Cookie","Almond Twist","Vanilla Frappuccino","","","",""
"3130","3130","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3131","3131","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3132","3132","Strawberry Cake","Chocolate Eclair","Lemon Cookie","Vanilla Frappuccino","","","",""
"3133","3133","Apple Tart","","","","","","",""
"3134","3134","Blueberry Tart","Ganache Cookie","Tuile Cookie","Apricot Croissant","Hot Coffee","","",""
"3135","3135","Marzipan Cookie","Tuile Cookie","Blueberry Danish","","","","",""
"3136","3136","Chocolate Cake","Casino Cake","Blackberry Tart","Chocolate Coffee","","","",""
"3137","3137","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"3138","3138","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3139","3139","Apricot Tart","Blackberry Tart","Apricot Croissant","Single Espresso","","","",""
"3140","3140","Lemon Cake","Napoleon Cake","Berry Tart","Bottled Water","","","",""
"3141","3141","Chocolate Tart","Raspberry Cookie","Walnut Cookie","Vanilla Frappuccino","","","",""
"3142","3142","Pecan Tart","Chocolate Meringue","Tuile Cookie","","","","",""
"3143","3143","Vanilla Meringue","Apricot Danish","","","","","",""
"3144","3144","Chocolate Cake","Strawberry Cake","Almond Croissant","","","","",""
"3145","3145","Chocolate Cake","","","","","","",""
"3146","3146","Opera Cake","Napoleon Cake","Walnut Cookie","","","","",""
"3147","3147","Vanilla Eclair","Apricot Tart","Walnut Cookie","Orange Juice","","","",""
"3148","3148","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3149","3149","Cheese Croissant","Orange Juice","Cherry Soda","Single Espresso","","","",""
"3150","3150","Strawberry Cake","Napoleon Cake","","","","","",""
"3151","3151","Almond Tart","Vanilla Meringue","Chocolate Croissant","","","","",""
"3152","3152","Strawberry Cake","Berry Tart","Green Tea","","","","",""
"3153","3153","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3154","3154","Apple Croissant","Green Tea","","","","","",""
"3155","3155","Berry Tart","Bottled Water","","","","","",""
"3156","3156","Raspberry Cookie","Apple Danish","","","","","",""
"3157","3157","Truffle Cake","Coffee Eclair","Napoleon Cake","Apple Pie","Pecan Tart","Marzipan Cookie","Almond Twist","Hot Coffee"
"3158","3158","Pecan Tart","Apple Danish","","","","","",""
"3159","3159","Lemon Cake","Strawberry Cake","Coffee Eclair","Blueberry Tart","Lemon Tart","Apple Danish","",""
"3160","3160","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3161","3161","Casino Cake","Chocolate Tart","Apricot Croissant","Almond Twist","","","",""
"3162","3162","Chocolate Cake","Strawberry Cake","Napoleon Cake","Apricot Tart","Almond Bear Claw","Vanilla Frappuccino","",""
"3163","3163","Tuile Cookie","","","","","","",""
"3164","3164","Berry Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"3165","3165","Lemon Cake","","","","","","",""
"3166","3166","Apricot Tart","","","","","","",""
"3167","3167","Bottled Water","","","","","","",""
"3168","3168","Lemon Cake","Strawberry Cake","Raspberry Lemonade","Cherry Soda","","","",""
"3169","3169","Chocolate Croissant","Orange Juice","Green Tea","Hot Coffee","Chocolate Coffee","","",""
"3170","3170","Truffle Cake","Gongolais Cookie","Marzipan Cookie","Tuile Cookie","","","",""
"3171","3171","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3172","3172","Blackberry Tart","Lemon Tart","Ganache Cookie","Cheese Croissant","Apple Danish","Orange Juice","Hot Coffee",""
"3173","3173","Berry Tart","Pecan Tart","Almond Croissant","Almond Twist","Raspberry Lemonade","Bottled Water","",""
"3174","3174","Strawberry Cake","Napoleon Cake","","","","","",""
"3175","3175","Gongolais Cookie","","","","","","",""
"3176","3176","Casino Cake","Chocolate Eclair","Blueberry Tart","Cheese Croissant","","","",""
"3177","3177","Coffee Eclair","Blackberry Tart","Hot Coffee","Single Espresso","","","",""
"3178","3178","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3179","3179","Casino Cake","Truffle Cake","Ganache Cookie","","","","",""
"3180","3180","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3181","3181","Cherry Tart","Raspberry Cookie","Apple Croissant","Apple Danish","Hot Coffee","","",""
"3182","3182","Chocolate Tart","Almond Croissant","Bottled Water","Cherry Soda","","","",""
"3183","3183","Chocolate Cake","Tuile Cookie","Walnut Cookie","","","","",""
"3184","3184","Blackberry Tart","Almond Bear Claw","Blueberry Danish","","","","",""
"3185","3185","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"3186","3186","Berry Tart","Walnut Cookie","Apple Danish","Hot Coffee","Single Espresso","","",""
"3187","3187","Apple Pie","Blueberry Tart","Apple Danish","Orange Juice","","","",""
"3188","3188","Casino Cake","Strawberry Cake","Almond Tart","Cherry Tart","","","",""
"3189","3189","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3190","3190","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3191","3191","Lemon Cake","Lemon Tart","","","","","",""
"3192","3192","Vanilla Eclair","Raspberry Cookie","Orange Juice","","","","",""
"3193","3193","Chocolate Cake","Vanilla Eclair","Apricot Tart","Blackberry Tart","Ganache Cookie","Vanilla Meringue","Marzipan Cookie",""
"3194","3194","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3195","3195","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3196","3196","Apple Pie","","","","","","",""
"3197","3197","Truffle Cake","Chocolate Eclair","Vanilla Eclair","Pecan Tart","Almond Bear Claw","","",""
"3198","3198","Vanilla Eclair","Blueberry Tart","","","","","",""
"3199","3199","Hot Coffee","Chocolate Coffee","","","","","",""
"3200","3200","Vanilla Eclair","Cherry Tart","Apple Croissant","Bottled Water","","","",""
"3201","3201","Chocolate Eclair","Coffee Eclair","Almond Twist","Raspberry Lemonade","","","",""
"3202","3202","Almond Tart","Chocolate Meringue","Marzipan Cookie","Apple Danish","Raspberry Lemonade","","",""
"3203","3203","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3204","3204","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3205","3205","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3206","3206","Chocolate Cake","Chocolate Eclair","Apple Tart","","","","",""
"3207","3207","Chocolate Meringue","","","","","","",""
"3208","3208","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3209","3209","Raspberry Cookie","Apricot Croissant","Cheese Croissant","Orange Juice","Cherry Soda","","",""
"3210","3210","Chocolate Cake","Truffle Cake","Apple Tart","Cheese Croissant","Bottled Water","","",""
"3211","3211","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"3212","3212","Coffee Eclair","Blackberry Tart","Lemon Lemonade","Single Espresso","","","",""
"3213","3213","Apple Croissant","Blueberry Danish","","","","","",""
"3214","3214","Chocolate Cake","Apple Tart","Blackberry Tart","Lemon Tart","Walnut Cookie","Apple Croissant","Hot Coffee",""
"3215","3215","Berry Tart","Lemon Tart","Almond Bear Claw","Bottled Water","","","",""
"3216","3216","Lemon Cake","Cherry Tart","Lemon Tart","","","","",""
"3217","3217","Strawberry Cake","Napoleon Cake","Walnut Cookie","Apricot Croissant","","","",""
"3218","3218","Blueberry Tart","Chocolate Tart","Apricot Croissant","Hot Coffee","","","",""
"3219","3219","Napoleon Cake","Berry Tart","Chocolate Meringue","Apple Croissant","Apricot Danish","Apple Danish","Bottled Water",""
"3220","3220","Casino Cake","Single Espresso","","","","","",""
"3221","3221","Gongolais Cookie","Marzipan Cookie","","","","","",""
"3222","3222","Strawberry Cake","Apple Pie","","","","","",""
"3223","3223","Truffle Cake","Gongolais Cookie","Lemon Cookie","Chocolate Croissant","Blueberry Danish","Vanilla Frappuccino","",""
"3224","3224","Casino Cake","Blueberry Tart","Apricot Croissant","","","","",""
"3225","3225","Berry Tart","Ganache Cookie","Bottled Water","","","","",""
"3226","3226","Marzipan Cookie","Tuile Cookie","Apple Croissant","","","","",""
"3227","3227","Strawberry Cake","Apricot Tart","","","","","",""
"3228","3228","Gongolais Cookie","Cheese Croissant","Chocolate Croissant","Vanilla Frappuccino","","","",""
"3229","3229","Chocolate Tart","Apple Danish","Bottled Water","","","","",""
"3230","3230","Strawberry Cake","Cherry Soda","","","","","",""
"3231","3231","Blueberry Tart","Gongolais Cookie","Lemon Cookie","Green Tea","","","",""
"3232","3232","Lemon Cake","Lemon Tart","","","","","",""
"3233","3233","Truffle Cake","Blueberry Tart","Apricot Croissant","","","","",""
"3234","3234","Strawberry Cake","Apple Tart","Apricot Tart","Berry Tart","Gongolais Cookie","","",""
"3235","3235","Cherry Tart","Ganache Cookie","Gongolais Cookie","Bottled Water","","","",""
"3236","3236","Strawberry Cake","Apricot Tart","Chocolate Tart","Marzipan Cookie","Tuile Cookie","Lemon Lemonade","Green Tea",""
"3237","3237","Strawberry Cake","Napoleon Cake","Blackberry Tart","","","","",""
"3238","3238","Pecan Tart","Apple Croissant","","","","","",""
"3239","3239","Chocolate Cake","Napoleon Cake","Cherry Tart","Marzipan Cookie","Cheese Croissant","Chocolate Coffee","",""
"3240","3240","Strawberry Cake","Apple Tart","Tuile Cookie","Apple Croissant","Apple Danish","Blueberry Danish","Green Tea",""
"3241","3241","Apricot Croissant","Apple Danish","Green Tea","","","","",""
"3242","3242","Almond Tart","Marzipan Cookie","Tuile Cookie","Raspberry Lemonade","","","",""
"3243","3243","Lemon Cake","Lemon Tart","Apricot Croissant","Lemon Lemonade","","","",""
"3244","3244","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3245","3245","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3246","3246","Cheese Croissant","Orange Juice","","","","","",""
"3247","3247","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3248","3248","Apple Tart","Apple Croissant","Apple Danish","","","","",""
"3249","3249","Strawberry Cake","Walnut Cookie","Apple Danish","Green Tea","","","",""
"3250","3250","Strawberry Cake","Lemon Tart","Apple Croissant","","","","",""
"3251","3251","Chocolate Cake","Casino Cake","Apple Danish","Chocolate Coffee","","","",""
"3252","3252","Lemon Tart","Apple Croissant","Hot Coffee","","","","",""
"3253","3253","Apricot Tart","Tuile Cookie","Cheese Croissant","Orange Juice","","","",""
"3254","3254","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3255","3255","Opera Cake","Truffle Cake","Almond Croissant","Blueberry Danish","Raspberry Lemonade","","",""
"3256","3256","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3257","3257","Apple Tart","Tuile Cookie","Apple Danish","Single Espresso","","","",""
"3258","3258","Apple Danish","","","","","","",""
"3259","3259","Napoleon Cake","Gongolais Cookie","Chocolate Croissant","","","","",""
"3260","3260","Apple Pie","Blueberry Tart","Chocolate Croissant","Cherry Soda","","","",""
"3261","3261","Truffle Cake","Gongolais Cookie","Almond Twist","","","","",""
"3262","3262","Truffle Cake","Gongolais Cookie","","","","","",""
"3263","3263","Opera Cake","Strawberry Cake","Apricot Tart","Cherry Tart","Bottled Water","","",""
"3264","3264","Berry Tart","Blueberry Danish","Orange Juice","","","","",""
"3265","3265","Berry Tart","Bottled Water","","","","","",""
"3266","3266","Strawberry Cake","Napoleon Cake","Gongolais Cookie","","","","",""
